circuit,mode,lambda,coverage_proxy_mode,segment_window,ratio,k,coverage_proxy,coverage_loss,toggles,activity,max_stress,stress_variance,stress_imbalance,max_segment_stress,segment_variance,hotspot_count,tradeoff_score,pareto_cov_maxstress,pareto_cov_activity,selection_time_ms,simulation_time_ms
s9234,combined_wear_leveling,0.500000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.166705,1,1,13.037,3.558
s9234,combined_wear_leveling,0.500000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.175052,1,1,15.194,4.155
s9234,combined_wear_leveling,0.500000,combined,16,0.600000,127,0.944707,0.055293,1241705,0.493499,0.503584,0.000023,0.020435,0.501432,0.000018,20,-0.081421,1,1,17.608,4.763
s9234,combined_wear_leveling,0.500000,combined,16,0.650000,137,0.958559,0.041441,1450660,0.495450,0.504726,0.000016,0.018722,0.502731,0.000013,21,-0.051885,1,1,19.558,5.547
s9234,combined_wear_leveling,0.500000,combined,16,0.700000,148,0.971603,0.028397,1706230,0.499332,0.509399,0.000017,0.020160,0.507498,0.000014,23,-0.049918,1,1,21.744,6.292
s9234,combined_wear_leveling,0.500000,combined,16,0.750000,158,0.982223,0.017777,1959275,0.503103,0.515539,0.000026,0.024719,0.513903,0.000022,25,-0.073923,1,1,23.862,7.003
s9234,combined_wear_leveling,0.500000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.099521,1,1,25.679,7.962
s9234,combined_wear_leveling,0.500000,combined,16,0.850000,179,0.994921,0.005079,2525765,0.505315,0.519804,0.000036,0.028673,0.518362,0.000031,28,-0.094724,1,1,27.666,9.611
s9234,combined_wear_leveling,0.500000,combined,16,0.900000,190,0.997460,0.002540,2872357,0.510043,0.525810,0.000053,0.030913,0.524888,0.000045,31,-0.152572,0,0,28.732,9.792
s9234,combined_wear_leveling,0.500000,combined,16,0.950000,200,0.998730,0.001270,3166470,0.507447,0.524776,0.000066,0.034148,0.523948,0.000055,33,-0.181974,1,1,28.680,10.893
s9234,combined_wear_leveling,0.500000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.174695,1,1,29.258,11.860
s9234,combined_wear_leveling,0.750000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979898,0,0,0.235,0.100
s9234,combined_wear_leveling,0.750000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779923,0,1,0.595,0.282
s9234,combined_wear_leveling,0.750000,combined,16,0.150000,32,0.441995,0.558005,80413,0.503387,0.516426,0.000047,0.025904,0.504883,0.000001,3,-0.675145,0,0,1.392,0.561
s9234,combined_wear_leveling,0.750000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.493357,0,0,2.464,0.885
s9234,combined_wear_leveling,0.750000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402770,1,1,3.782,1.320
s9234,combined_wear_leveling,0.750000,combined,16,0.300000,63,0.719035,0.280965,298490,0.482086,0.496235,0.000070,0.029351,0.493036,0.000024,9,-0.422022,1,1,5.398,1.982
s9234,combined_wear_leveling,0.750000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286849,1,0,7.272,2.677
s9234,combined_wear_leveling,0.750000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.367078,0,1,9.011,2.489
s9234,combined_wear_leveling,0.750000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196882,0,0,10.662,3.005
s9234,combined_wear_leveling,0.750000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.166705,1,1,13.077,3.575
s9234,combined_wear_leveling,0.750000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.175052,1,1,15.447,4.177
s9234,combined_wear_leveling,0.750000,combined,16,0.600000,127,0.944707,0.055293,1241705,0.493499,0.503584,0.000023,0.020435,0.501432,0.000018,20,-0.081421,1,1,17.549,4.853
s9234,combined_wear_leveling,0.750000,combined,16,0.650000,137,0.958559,0.041441,1450660,0.495450,0.504726,0.000016,0.018722,0.502731,0.000013,21,-0.051885,1,1,19.771,5.549
s9234,combined_wear_leveling,0.750000,combined,16,0.700000,148,0.971603,0.028397,1706230,0.499332,0.509399,0.000017,0.020160,0.507498,0.000014,23,-0.049918,1,1,23.254,6.614
s9234,combined_wear_leveling,0.750000,combined,16,0.750000,158,0.982223,0.017777,1959275,0.503103,0.515539,0.000026,0.024719,0.513903,0.000022,25,-0.073923,1,1,24.841,7.071
s9234,combined_wear_leveling,0.750000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.099521,1,1,25.729,8.040
s9234,combined_wear_leveling,0.750000,combined,16,0.850000,179,0.994921,0.005079,2525765,0.505315,0.519804,0.000036,0.028673,0.518362,0.000031,28,-0.094724,1,1,27.962,8.934
s9234,combined_wear_leveling,0.750000,combined,16,0.900000,190,0.997460,0.002540,2872357,0.510043,0.525810,0.000053,0.030913,0.524888,0.000045,31,-0.152572,0,0,28.281,9.886
s9234,combined_wear_leveling,0.750000,combined,16,0.950000,200,0.998730,0.001270,3166470,0.507447,0.524776,0.000066,0.034148,0.523948,0.000055,33,-0.181974,1,1,28.913,11.256
s9234,combined_wear_leveling,0.750000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.174695,1,1,29.107,12.023
s9234,combined_wear_leveling,1.000000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979898,0,0,0.209,0.100
s9234,combined_wear_leveling,1.000000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779923,0,1,0.618,0.275
s9234,combined_wear_leveling,1.000000,combined,16,0.150000,32,0.441995,0.558005,80413,0.503387,0.516426,0.000047,0.025904,0.504883,0.000001,3,-0.675145,0,0,1.401,0.570
s9234,combined_wear_leveling,1.000000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.493357,0,0,2.424,0.906
s9234,combined_wear_leveling,1.000000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402770,1,1,4.290,2.089
s9234,combined_wear_leveling,1.000000,combined,16,0.300000,63,0.719035,0.280965,298490,0.482086,0.496235,0.000070,0.029351,0.493036,0.000024,9,-0.422022,1,1,7.853,1.919
s9234,combined_wear_leveling,1.000000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286849,1,0,6.953,2.392
s9234,combined_wear_leveling,1.000000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.367078,0,1,8.544,2.477
s9234,combined_wear_leveling,1.000000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196882,0,0,10.829,3.047
s9234,combined_wear_leveling,1.000000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.166705,1,1,13.093,3.623
s9234,combined_wear_leveling,1.000000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.175052,1,1,15.162,4.177
s9234,combined_wear_leveling,1.000000,combined,16,0.600000,127,0.944707,0.055293,1241705,0.493499,0.503584,0.000023,0.020435,0.501432,0.000018,20,-0.081421,1,1,17.877,5.092
s9234,combined_wear_leveling,1.000000,combined,16,0.650000,137,0.958559,0.041441,1450660,0.495450,0.504726,0.000016,0.018722,0.502731,0.000013,21,-0.051885,1,1,20.636,5.626
s9234,combined_wear_leveling,1.000000,combined,16,0.700000,148,0.971603,0.028397,1706230,0.499332,0.509399,0.000017,0.020160,0.507498,0.000014,23,-0.049918,1,1,21.856,6.387
s9234,combined_wear_leveling,1.000000,combined,16,0.750000,158,0.982223,0.017777,1959275,0.503103,0.515539,0.000026,0.024719,0.513903,0.000022,25,-0.073923,1,1,23.841,7.227
s9234,combined_wear_leveling,1.000000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.099521,1,1,25.550,8.267
s9234,combined_wear_leveling,1.000000,combined,16,0.850000,179,0.994921,0.005079,2525765,0.505315,0.519804,0.000036,0.028673,0.518362,0.000031,28,-0.094724,1,1,28.439,8.888
s9234,combined_wear_leveling,1.000000,combined,16,0.900000,190,0.997460,0.002540,2872357,0.510043,0.525810,0.000053,0.030913,0.524888,0.000045,31,-0.152572,0,0,28.285,9.839
s9234,combined_wear_leveling,1.000000,combined,16,0.950000,200,0.998730,0.001270,3166470,0.507447,0.524776,0.000066,0.034148,0.523948,0.000055,33,-0.181974,1,1,28.841,10.848
s9234,combined_wear_leveling,1.000000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.174695,1,1,29.076,12.161
s9234,co_wear,0.000000,combined,16,0.050000,11,0.194967,0.805033,9549,0.505880,0.516317,0.000067,0.020630,0.505880,0.000000,0,-0.979166,0,0,0.011,0.122
s9234,co_wear,0.000000,combined,16,0.100000,21,0.318135,0.681865,32791,0.476641,0.492674,0.000058,0.033637,0.477469,0.000002,1,-0.779220,0,1,0.007,0.282
s9234,co_wear,0.000000,combined,16,0.150000,32,0.441995,0.558005,78869,0.493721,0.506010,0.000042,0.024889,0.494466,0.000001,3,-0.641119,0,0,0.005,0.577
s9234,co_wear,0.000000,combined,16,0.200000,42,0.539536,0.460464,134235,0.487801,0.495879,0.000030,0.016561,0.491930,0.000003,6,-0.492656,0,0,0.005,0.885
s9234,co_wear,0.000000,combined,16,0.250000,53,0.638693,0.361307,211006,0.481525,0.491171,0.000036,0.020033,0.488147,0.000009,7,-0.402074,1,0,0.005,1.390
s9234,co_wear,0.000000,combined,16,0.300000,63,0.719035,0.280965,297967,0.481241,0.492979,0.000053,0.024392,0.490773,0.000021,10,-0.370927,1,1,0.005,1.898
s9234,co_wear,0.000000,combined,16,0.350000,74,0.784717,0.215283,416713,0.487808,0.498874,0.000042,0.022685,0.496817,0.000017,10,-0.286141,1,0,0.006,2.494
s9234,co_wear,0.000000,combined,16,0.400000,84,0.832506,0.167494,532462,0.483733,0.500534,0.000089,0.034733,0.498722,0.000062,16,-0.366363,0,1,0.007,2.661
s9234,co_wear,0.000000,combined,16,0.450000,95,0.877987,0.122013,691032,0.490825,0.502632,0.000041,0.024055,0.501560,0.000024,15,-0.196168,0,0,0.007,3.208
s9234,co_wear,0.000000,combined,16,0.500000,106,0.908692,0.091308,852578,0.486405,0.499335,0.000044,0.026583,0.498190,0.000034,19,-0.165995,1,1,0.008,3.790
s9234,co_wear,0.000000,combined,16,0.550000,116,0.927161,0.072839,1023792,0.487721,0.501824,0.000052,0.028916,0.500777,0.000042,20,-0.174338,1,1,0.008,4.410
s9234,co_wear,0.000000,combined,16,0.600000,127,0.944707,0.055293,1236910,0.491593,0.503887,0.000034,0.025007,0.501672,0.000029,24,-0.110802,1,1,0.008,5.132
s9234,co_wear,0.000000,combined,16,0.650000,137,0.958559,0.041441,1451610,0.495775,0.504726,0.000016,0.018055,0.502673,0.000013,21,-0.051839,1,1,0.008,5.734
s9234,co_wear,0.000000,combined,16,0.700000,148,0.971603,0.028397,1701994,0.498092,0.509226,0.000022,0.022351,0.507141,0.000020,26,-0.062416,1,1,0.008,6.370
s9234,co_wear,0.000000,combined,16,0.750000,158,0.982223,0.017777,1958384,0.502874,0.512618,0.000016,0.019376,0.510942,0.000013,25,-0.040729,1,1,0.009,7.099
s9234,co_wear,0.000000,combined,16,0.800000,169,0.991804,0.008196,2242059,0.503210,0.517638,0.000038,0.028672,0.516071,0.000033,28,-0.098784,1,1,0.009,8.083
s9234,co_wear,0.000000,combined,16,0.850000,179,0.994921,0.005079,2538350,0.507833,0.519947,0.000031,0.023854,0.518985,0.000026,30,-0.082842,1,1,0.009,8.895
s9234,co_wear,0.000000,combined,16,0.900000,190,0.997460,0.002540,2868127,0.509292,0.524865,0.000056,0.030578,0.523958,0.000047,32,-0.156377,1,1,0.009,9.946
s9234,co_wear,0.000000,combined,16,0.950000,200,0.998730,0.001270,3178293,0.509342,0.527660,0.000080,0.035965,0.526791,0.000069,35,-0.227181,0,1,0.010,10.907
s9234,co_wear,0.000000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.173944,1,1,0.010,11.880
s9234,co_wear,0.250000,combined,16,0.050000,11,0.191042,0.808958,9400,0.497987,0.510490,0.000064,0.025106,0.497987,0.000000,0,-0.920687,0,0,0.011,0.120
s9234,co_wear,0.250000,combined,16,0.100000,21,0.314441,0.685559,35074,0.509826,0.524420,0.000116,0.028625,0.515282,0.000007,1,-0.933621,0,0,0.007,0.302
s9234,co_wear,0.250000,combined,16,0.150000,32,0.431375,0.568625,78398,0.490773,0.504006,0.000047,0.026965,0.492964,0.000001,2,-0.630419,0,0,0.005,0.558
s9234,co_wear,0.250000,combined,16,0.200000,42,0.521990,0.478010,133683,0.485795,0.498168,0.000072,0.025471,0.491224,0.000012,0,-0.582318,0,0,0.005,0.919
s9234,co_wear,0.250000,combined,16,0.250000,53,0.632460,0.367540,213681,0.487629,0.498428,0.000062,0.022145,0.495086,0.000016,6,-0.453189,0,0,0.005,1.431
s9234,co_wear,0.250000,combined,16,0.300000,63,0.706106,0.293894,301366,0.486730,0.494709,0.000022,0.016392,0.491548,0.000007,11,-0.288577,1,0,0.005,1.904
s9234,co_wear,0.250000,combined,16,0.350000,74,0.768440,0.231560,413990,0.484621,0.494889,0.000035,0.021189,0.492723,0.000019,10,-0.251526,1,1,0.005,2.751
s9234,co_wear,0.250000,combined,16,0.400000,84,0.825695,0.174305,536642,0.487530,0.496566,0.000019,0.018534,0.494167,0.000010,9,-0.165017,0,0,0.007,2.645
s9234,co_wear,0.250000,combined,16,0.450000,95,0.874986,0.125014,684075,0.485883,0.496154,0.000028,0.021138,0.494690,0.000018,15,-0.132228,0,1,0.007,3.200
s9234,co_wear,0.250000,combined,16,0.500000,106,0.897841,0.102159,857064,0.488964,0.496553,0.000019,0.015520,0.495241,0.000013,20,-0.093565,0,0,0.008,3.676
s9234,co_wear,0.250000,combined,16,0.550000,116,0.912155,0.087845,1024325,0.487975,0.495966,0.000015,0.016377,0.494767,0.000010,14,-0.069601,1,1,0.007,4.172
s9234,co_wear,0.250000,combined,16,0.600000,127,0.934896,0.065104,1235962,0.491217,0.501363,0.000018,0.020655,0.500164,0.000011,17,-0.062126,1,1,0.007,4.858
s9234,co_wear,0.250000,combined,16,0.650000,137,0.946439,0.053561,1451397,0.495702,0.502948,0.000011,0.014618,0.501837,0.000008,12,-0.041923,1,0,0.008,5.500
s9234,co_wear,0.250000,combined,16,0.700000,148,0.957636,0.042364,1688443,0.494127,0.505587,0.000023,0.023194,0.504559,0.000015,21,-0.056693,1,1,0.008,6.273
s9234,co_wear,0.250000,combined,16,0.750000,158,0.964908,0.035092,1940086,0.498175,0.506857,0.000012,0.017426,0.505893,0.000007,19,-0.029912,1,0,0.008,7.007
s9234,co_wear,0.250000,combined,16,0.800000,169,0.975066,0.024934,2218397,0.497899,0.508838,0.000021,0.021970,0.508236,0.000015,23,-0.041703,1,0,0.008,7.887
s9234,co_wear,0.250000,combined,16,0.850000,179,0.981300,0.018700,2483340,0.496827,0.509705,0.000030,0.025920,0.509136,0.000022,25,-0.055333,1,1,0.009,8.809
s9234,co_wear,0.250000,combined,16,0.900000,190,0.986725,0.013275,2817325,0.500271,0.513192,0.000032,0.025828,0.512656,0.000024,27,-0.059732,1,1,0.009,9.725
s9234,co_wear,0.250000,combined,16,0.950000,200,0.996652,0.003348,3161431,0.506640,0.521763,0.000041,0.029850,0.520220,0.000035,32,-0.084942,1,1,0.009,10.708
s9234,co_wear,0.250000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.133367,1,1,0.010,11.822
s9234,co_wear,0.500000,combined,16,0.050000,11,0.180653,0.819347,8782,0.465247,0.486014,0.000168,0.044637,0.465247,0.000000,0,-0.975822,1,1,0.011,0.135
s9234,co_wear,0.500000,combined,16,0.100000,21,0.298049,0.701951,35481,0.515742,0.533578,0.000134,0.034582,0.520871,0.000004,1,-0.901083,0,0,0.008,0.398
s9234,co_wear,0.500000,combined,16,0.150000,32,0.421794,0.578206,78592,0.491987,0.506811,0.000069,0.030130,0.497221,0.000003,3,-0.632428,0,0,0.008,0.815
s9234,co_wear,0.500000,combined,16,0.200000,42,0.517026,0.482974,132618,0.481925,0.493284,0.000074,0.023571,0.486197,0.000010,0,-0.522701,0,0,0.008,1.422
s9234,co_wear,0.500000,combined,16,0.250000,53,0.603371,0.396629,211357,0.482326,0.491413,0.000039,0.018840,0.486741,0.000012,2,-0.382249,0,0,0.007,1.378
s9234,co_wear,0.500000,combined,16,0.300000,63,0.663050,0.336950,297199,0.480000,0.487790,0.000017,0.016228,0.484629,0.000006,9,-0.285375,1,1,0.007,1.922
s9234,co_wear,0.500000,combined,16,0.350000,74,0.735888,0.264112,418487,0.489885,0.500780,0.000030,0.022240,0.497867,0.000016,8,-0.252660,0,0,0.006,2.399
s9234,co_wear,0.500000,combined,16,0.400000,84,0.781715,0.218285,538295,0.489032,0.494582,0.000010,0.011349,0.492822,0.000004,9,-0.170066,1,1,0.008,2.518
s9234,co_wear,0.500000,combined,16,0.450000,95,0.824657,0.175343,688870,0.489289,0.498043,0.000013,0.017892,0.495234,0.000007,11,-0.136517,1,1,0.009,3.318
s9234,co_wear,0.500000,combined,16,0.500000,106,0.851668,0.148332,866244,0.494201,0.502298,0.000018,0.016383,0.499565,0.000014,14,-0.124835,0,0,0.010,4.192
s9234,co_wear,0.500000,combined,16,0.550000,116,0.864135,0.135865,1031514,0.491399,0.498066,0.000010,0.013566,0.496546,0.000006,12,-0.093802,1,0,0.008,4.216
s9234,co_wear,0.500000,combined,16,0.600000,127,0.894263,0.105737,1231478,0.489435,0.499243,0.000018,0.020040,0.497981,0.000011,17,-0.075324,1,1,0.008,4.827
s9234,co_wear,0.500000,combined,16,0.650000,137,0.919197,0.080803,1443792,0.493104,0.503790,0.000018,0.021670,0.501521,0.000010,22,-0.057613,0,1,0.008,5.519
s9234,co_wear,0.500000,combined,16,0.700000,148,0.933626,0.066374,1686367,0.493519,0.503248,0.000016,0.019714,0.501887,0.000009,17,-0.040114,0,1,0.008,6.266
s9234,co_wear,0.500000,combined,16,0.750000,158,0.950941,0.049059,1926810,0.494766,0.502475,0.000012,0.015580,0.501595,0.000008,17,-0.017954,1,1,0.008,7.184
s9234,co_wear,0.500000,combined,16,0.800000,169,0.956482,0.043518,2220452,0.498360,0.505955,0.000014,0.015240,0.505132,0.000010,29,-0.021447,1,1,0.009,8.027
s9234,co_wear,0.500000,combined,16,0.850000,179,0.963408,0.036592,2496299,0.499420,0.509347,0.000021,0.019877,0.508570,0.000015,24,-0.029153,1,1,0.009,8.773
s9234,co_wear,0.500000,combined,16,0.900000,190,0.981300,0.018700,2819958,0.500738,0.516363,0.000041,0.031203,0.515562,0.000031,26,-0.049307,1,1,0.009,9.853
s9234,co_wear,0.500000,combined,16,0.950000,200,0.996422,0.003578,3172393,0.508396,0.523494,0.000042,0.029696,0.522202,0.000035,32,-0.049836,1,1,0.009,11.163
s9234,co_wear,0.500000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.079954,1,1,0.010,12.458
s9234,co_wear,0.750000,combined,16,0.050000,11,0.180653,0.819347,8782,0.465247,0.486014,0.000168,0.044637,0.465247,0.000000,0,-0.987370,1,1,0.011,0.134
s9234,co_wear,0.750000,combined,16,0.100000,21,0.287660,0.712340,33606,0.488488,0.504274,0.000107,0.032316,0.491644,0.000002,1,-0.829749,0,0,0.008,0.396
s9234,co_wear,0.750000,combined,16,0.150000,32,0.398476,0.601524,79422,0.497183,0.514423,0.000113,0.034676,0.504845,0.000012,0,-0.745887,0,0,0.008,0.808
s9234,co_wear,0.750000,combined,16,0.200000,42,0.488976,0.511024,132299,0.480766,0.490995,0.000055,0.021278,0.486197,0.000017,0,-0.530441,1,1,0.008,1.286
s9234,co_wear,0.750000,combined,16,0.250000,53,0.571742,0.428258,213057,0.486205,0.496855,0.000031,0.021905,0.491405,0.000015,6,-0.423568,0,0,0.008,1.893
s9234,co_wear,0.750000,combined,16,0.300000,63,0.638347,0.361653,303755,0.490589,0.500407,0.000017,0.020013,0.496229,0.000009,12,-0.342854,0,0,0.008,2.469
s9234,co_wear,0.750000,combined,16,0.350000,74,0.693755,0.306245,413934,0.484555,0.494889,0.000018,0.021327,0.491121,0.000006,7,-0.278565,1,1,0.008,2.669
s9234,co_wear,0.750000,combined,16,0.400000,84,0.723768,0.276232,535799,0.486764,0.497634,0.000019,0.022331,0.494563,0.000007,9,-0.255233,1,1,0.008,2.644
s9234,co_wear,0.750000,combined,16,0.450000,95,0.745931,0.254069,703362,0.499582,0.508097,0.000015,0.017044,0.504909,0.000012,16,-0.249394,0,0,0.008,3.166
s9234,co_wear,0.750000,combined,16,0.500000,106,0.772365,0.227635,864215,0.493044,0.501512,0.000013,0.017175,0.498825,0.000005,21,-0.207238,0,0,0.008,3.772
s9234,co_wear,0.750000,combined,16,0.550000,116,0.791527,0.208473,1032494,0.491866,0.498176,0.000009,0.012829,0.496391,0.000003,23,-0.176993,1,1,0.008,5.973
s9234,co_wear,0.750000,combined,16,0.600000,127,0.804917,0.195083,1245723,0.495096,0.500909,0.000008,0.011740,0.499098,0.000004,25,-0.168369,0,0,0.008,5.063
s9234,co_wear,0.750000,combined,16,0.650000,137,0.836777,0.163223,1445602,0.493723,0.500094,0.000009,0.012904,0.498719,0.000005,29,-0.135870,1,1,0.009,5.613
s9234,co_wear,0.750000,combined,16,0.700000,148,0.875909,0.124091,1689878,0.494547,0.502989,0.000013,0.017070,0.501121,0.000008,28,-0.105935,1,1,0.009,6.283
s9234,co_wear,0.750000,combined,16,0.750000,158,0.893109,0.106891,1927892,0.495044,0.505802,0.000020,0.021730,0.504113,0.000013,23,-0.102153,1,1,0.009,7.176
s9234,co_wear,0.750000,combined,16,0.800000,169,0.916772,0.083228,2219818,0.498218,0.506638,0.000017,0.016900,0.505562,0.000013,21,-0.078746,1,1,0.009,8.037
s9234,co_wear,0.750000,combined,16,0.850000,179,0.951864,0.048136,2499467,0.500054,0.511209,0.000023,0.022308,0.510083,0.000017,24,-0.058867,1,1,0.009,8.914
s9234,co_wear,0.750000,combined,16,0.900000,190,0.976452,0.023548,2837786,0.503904,0.517645,0.000034,0.027269,0.516913,0.000026,28,-0.060555,1,1,0.009,9.919
s9234,co_wear,0.750000,combined,16,0.950000,200,0.995498,0.004502,3164400,0.507115,0.523494,0.000047,0.032297,0.522372,0.000039,31,-0.070009,1,1,0.009,10.922
s9234,co_wear,0.750000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.092529,1,1,0.009,12.000
s9234,co_wear,1.000000,combined,16,0.050000,11,0.174766,0.825234,9315,0.493484,0.508159,0.000112,0.029737,0.493484,0.000000,0,-1.041991,0,0,0.011,0.135
s9234,co_wear,1.000000,combined,16,0.100000,21,0.287660,0.712340,33606,0.488488,0.504274,0.000107,0.032316,0.491644,0.000002,1,-0.909551,0,0,0.008,0.396
s9234,co_wear,1.000000,combined,16,0.150000,32,0.387164,0.612836,79289,0.496350,0.513622,0.000107,0.034797,0.504044,0.000016,0,-0.828215,0,0,0.008,0.810
s9234,co_wear,1.000000,combined,16,0.200000,42,0.454000,0.546000,130591,0.474559,0.487485,0.000056,0.027238,0.481447,0.000029,7,-0.600626,1,1,0.008,1.275
s9234,co_wear,1.000000,combined,16,0.250000,53,0.538843,0.461157,214119,0.488629,0.498791,0.000021,0.020797,0.493340,0.000011,9,-0.460508,0,0,0.008,1.899
s9234,co_wear,1.000000,combined,16,0.300000,63,0.597484,0.402516,300426,0.485212,0.492470,0.000011,0.014959,0.488400,0.000004,9,-0.371342,1,1,0.008,2.540
s9234,co_wear,1.000000,combined,16,0.350000,74,0.630613,0.369387,417855,0.489145,0.496881,0.000013,0.015816,0.491689,0.000003,11,-0.349264,1,1,0.008,3.220
s9234,co_wear,1.000000,combined,16,0.400000,84,0.648159,0.351841,546903,0.496852,0.503663,0.000008,0.013708,0.499566,0.000003,15,-0.335957,0,0,0.008,3.968
s9234,co_wear,1.000000,combined,16,0.450000,95,0.696179,0.303821,698620,0.496214,0.502497,0.000011,0.012661,0.499890,0.000004,19,-0.291850,0,0,0.009,4.876
s9234,co_wear,1.000000,combined,16,0.500000,106,0.730809,0.269191,870552,0.496659,0.502117,0.000007,0.010988,0.499263,0.000003,14,-0.249953,0,0,0.009,5.854
s9234,co_wear,1.000000,combined,16,0.550000,116,0.765555,0.234445,1036884,0.493958,0.500497,0.000008,0.013240,0.497879,0.000003,15,-0.211494,1,1,0.009,6.877
s9234,co_wear,1.000000,combined,16,0.600000,127,0.793951,0.206049,1248415,0.496166,0.502423,0.000007,0.012610,0.500132,0.000004,24,-0.186730,0,0,0.009,5.574
s9234,co_wear,1.000000,combined,16,0.650000,137,0.811035,0.188965,1447852,0.494491,0.501918,0.000009,0.015020,0.500406,0.000005,26,-0.171891,1,1,0.011,5.740
s9234,co_wear,1.000000,combined,16,0.700000,148,0.823271,0.176729,1693016,0.495465,0.502729,0.000011,0.014660,0.501391,0.000007,30,-0.164865,1,1,0.010,6.274
s9234,co_wear,1.000000,combined,16,0.750000,158,0.830890,0.169110,1943047,0.498936,0.505315,0.000012,0.012786,0.504047,0.000009,37,-0.166225,1,1,0.009,6.985
s9234,co_wear,1.000000,combined,16,0.800000,169,0.866674,0.133326,2227882,0.500028,0.509483,0.000018,0.018909,0.507833,0.000012,27,-0.147034,1,1,0.009,7.963
s9234,co_wear,1.000000,combined,16,0.850000,179,0.915849,0.084151,2504167,0.500994,0.513931,0.000028,0.025822,0.512845,0.000020,22,-0.126153,1,1,0.008,8.799
s9234,co_wear,1.000000,combined,16,0.900000,190,0.976452,0.023548,2837786,0.503904,0.517645,0.000034,0.027269,0.516913,0.000026,28,-0.086120,1,1,0.009,9.728
s9234,co_wear,1.000000,combined,16,0.950000,200,0.994690,0.005310,3161083,0.506584,0.522981,0.000047,0.032368,0.521725,0.000039,31,-0.104114,1,1,0.009,10.693
s9234,co_wear,1.000000,combined,16,1.000000,211,1.000000,0.000000,3539659,0.509650,0.526461,0.000062,0.032986,0.525637,0.000053,35,-0.138898,1,1,0.009,11.708
